topic,term,prob
topic 9,deliver,3.0140977454430596e-4
topic 9,monetary,1.7456529451692675e-4
topic 9,oppose,2.533609006695196e-4
topic 9,popular,2.4310990241437343e-4
topic 9,noticeable,1.2190470917588715e-4
topic 9,secure,3.227242736737981e-4
topic 9,consumptive,1.847976904017876e-4
topic 9,retain,1.5494011321801605e-4
topic 9,pasture,3.983863728524567e-4
topic 9,calculation,1.5326045575263705e-4
topic 9,neighboring,1.5444438158074213e-4
topic 9,overly,1.272105176771031e-4
topic 9,diversified,2.018691265016045e-4
topic 9,consolidate,1.0072366722076134e-4
topic 9,deliberative,1.6651049181391864e-4
topic 9,fragmented,6.516297197154379e-4
topic 9,multidimensional,2.990224888097021e-4
topic 9,plural,2.1357586933728646e-4
topic 9,radically,2.331150993059558e-4
topic 9,rocky,2.3311486318184708e-4
topic 9,sectoral,2.034916415605592e-4
topic 9,principally,1.5540537423491143e-4
topic 9,related,2.329214651657435e-4
topic 9,supplementary,1.5506185893604562e-4
topic 9,populate,1.5541000014881098e-4
topic 9,appraisal,2.8977676917415205e-4
topic 9,feel,3.61079905358296e-4
topic 9,tropic,4.6595656878432705e-4
topic 9,semistructured,2.4722797987827816e-4
topic 9,ejido,1.834793270822727e-4
topic 9,forested,6.125097055867288e-4
topic 9,lowland,1.4818716818064726e-4
topic 9,maya,9.324603977087062e-4
topic 9,phrase,2.331150994754936e-4
topic 9,rainfor,1.010780056213792e-4
topic 9,rainforest,8.547553647430953e-4
topic 9,word,2.864891089552549e-4
topic 9,reconstruct,3.4587724269879815e-4
topic 9,spend,2.0602958912181146e-4
topic 9,ana,1.5541006631701875e-4
topic 9,meso,1.231686186950965e-4
topic 9,succession,3.131826241698146e-4
topic 9,rationality,1.0254552347084599e-4
topic 9,macro,1.5540725352357194e-4
topic 9,ethnic,1.256902500262447e-4
topic 9,spare,2.4148484150989303e-4
topic 9,tea,3.885189705613884e-4
topic 9,sum,3.027016374447129e-4
topic 9,representation,4.018548643299793e-4
topic 9,profile,3.821208443771433e-4
topic 9,tendency,3.0245059838465704e-4
topic 9,safeguard,1.522922755846683e-4
topic 9,carnivore,3.9934409406792765e-4
topic 9,residential,2.984593791609839e-4
topic 9,interference,3.1082013263431196e-4
topic 9,balancing,1.029898539646668e-4
topic 9,ethiopia,2.086504670029435e-4
topic 9,bear,0.0013404372862609198
topic 9,conifer,1.5378999565406951e-4
topic 9,designation,1.2290716183549152e-4
topic 9,inside,1.795345519913358e-4
topic 9,naturalness,3.885251657924896e-4
topic 9,plantation,4.3634518939001163e-4
topic 9,sprawl,1.5541006631699584e-4
topic 9,tertiary,1.0709417472385103e-4
topic 9,clearance,2.331150993659529e-4
topic 9,iberian,2.2251758858765036e-4
topic 9,mushroom,1.5541006631726196e-4
topic 9,text,1.5541006629446545e-4
topic 9,socialecological,1.425411519703512e-4
topic 9,spatio,1.2778956467756567e-4
topic 9,favourable,1.393977230608322e-4
topic 9,disservice,3.108167461079739e-4
topic 9,fcm,3.885230858374762e-4
topic 9,charcoal,2.2142886229782244e-4
topic 9,asiatic,1.1966684057242018e-4
topic 9,endorsement,1.4403006570570077e-4
topic 9,notice,1.537822182397982e-4
topic 9,prone,4.175058791070465e-4
topic 9,thibetanus,1.0151726759477527e-4
topic 9,grove,1.328948865610169e-4
topic 9,remnant,1.5541006631667587e-4
topic 9,closely,2.237789322772882e-4
topic 9,korea,1.0453697314690311e-4
topic 9,appropriation,1.8014075698542413e-4
topic 9,comprehension,1.5541006631660382e-4
topic 9,inhabitant,2.0124822873618533e-4
topic 9,subgroup,2.3311509947449355e-4
topic 9,embrace,1.0252594426330887e-4
topic 9,wildfire,0.0011986506076890786
topic 9,fire,0.008066618806429981
topic 9,equitably,1.2653309572929663e-4
topic 9,revival,1.12400982256789e-4
topic 9,lulc,8.547553647434772e-4
topic 9,massif,3.885251657924896e-4
topic 9,shrubland,1.7140375923184733e-4
topic 9,excludability,2.331150994761835e-4
topic 9,fungal,1.5541006631699584e-4
topic 9,morel,2.331150994754936e-4
topic 9,ncr,1.5541006631699584e-4
topic 9,pnw,1.5541006631699584e-4
topic 9,washington,1.5541006631685338e-4
topic 9,sensing,3.5281537186282637e-4
topic 9,statistic,1.1687871439025453e-4
topic 9,israel,1.5239260481094403e-4
topic 9,suppression,9.94620519786642e-4
topic 9,wildland,3.169525041427723e-4
topic 9,agronomic,1.2748999254315435e-4
topic 9,coffee,6.8730885996301e-4
topic 9,cattle,1.4421513198473155e-4
topic 9,ancestral,2.2657134481694083e-4
topic 9,redd,6.924239484495764e-4
topic 9,interrelationship,1.560680089167283e-4
topic 9,guideline,1.5564645890889622e-4
topic 9,discover,1.612925246537344e-4
topic 9,kalimantan,1.55401136500872e-4
topic 9,cite,1.732683866655027e-4
topic 9,cash,1.380355978873343e-4
topic 9,borneo,1.5541006631699584e-4
topic 9,clearing,2.489352675190399e-4
topic 9,horn,3.108201326339917e-4
topic 9,intact,3.108201326393032e-4
topic 9,prioritisation,1.5541006631693537e-4
topic 9,privately,1.8014151725270566e-4
topic 9,chamela,1.5541006631699584e-4
topic 9,cuixmala,1.5541006631699584e-4
topic 9,steer,1.5541003900385115e-4
topic 9,easy,1.38875394832836e-4
topic 9,curtail,2.331090316137817e-4
topic 9,agroforestry,0.0010878704642189692
topic 9,periurban,1.3358305305370634e-4
topic 9,earn,1.8831754511918606e-4
topic 9,rio,1.0392441464600135e-4
topic 9,decoupling,2.434972557167357e-4
topic 9,tropics,1.5541006631748696e-4
topic 9,burning,1.5541006631699584e-4
topic 9,discontinuation,2.3311509947571515e-4
topic 9,herding,7.069759470974652e-4
topic 9,prescribed,2.2907103498909223e-4
topic 9,yak,7.770503315849793e-4
topic 9,intergenerational,2.3311509947587499e-4
topic 9,disregard,1.5541004093013385e-4
topic 9,uvd,3.108201326339917e-4
topic 9,contentious,1.4328899421504865e-4
topic 9,prioritise,1.5029427879254947e-4
topic 9,optimisation,1.5541006631723545e-4
topic 9,mbeliling,2.331150994754936e-4
topic 9,sparing,1.609859756489983e-4
topic 9,fade,1.488141353529517e-4
topic 9,correspondence,2.331150977311196e-4
topic 9,investor,2.2766212215135376e-4
topic 9,encroachment,0.0010872781217392822
topic 9,replicator,4.662301984639379e-4
topic 9,cornerstone,2.5549452226701364e-4
topic 9,usd,2.331150994754936e-4
topic 9,skole,1.5541006631699584e-4
topic 9,ukraine,2.3311509947663154e-4
topic 9,band,1.554100663169442e-4
topic 9,elevational,1.3334463045426294e-4
topic 9,outdoor,1.5541006631723545e-4
topic 9,recreationist,1.5541006631723545e-4
topic 9,coincide,1.3046293835253212e-4
topic 9,assure,1.9212707906840926e-4
topic 9,aide,3.108201326339917e-4
topic 9,loma,3.108201326339917e-4
topic 9,pan,2.9002619375181616e-4
topic 9,amenity,2.4070694201981863e-4
topic 9,clams,1.554100659727383e-4
topic 9,prepare,1.0415096837662431e-4
topic 9,quinault,3.8852516513791487e-4
topic 9,razor,6.216402551996554e-4
topic 9,staple,1.4841812609790367e-4
topic 9,bureaucracy,1.27214086750542e-4
topic 9,fss,3.8852504752410295e-4
topic 9,sealm,3.108200933697055e-4
topic 9,sufficiency,1.5540770522565238e-4
topic 9,banana,1.5541006631699584e-4
topic 9,branca,1.5541006631699584e-4
topic 9,dominance,1.554100663176443e-4
topic 9,grower,2.331150994754936e-4
topic 9,pedra,1.5541006631699584e-4
topic 9,iceland,1.0459739127427707e-4
topic 9,wader,3.885251649723967e-4
topic 9,estate,2.56197734788523e-4
topic 9,trb,7.770503315849793e-4
topic 9,counterfactual,6.216402652692826e-4
topic 9,dehesa,3.108201273140255e-4
topic 9,culturalness,2.331150994754936e-4
topic 9,eurasian,1.53025821564543e-4
topic 9,maximise,2.331150921590986e-4
topic 9,mail,1.3405816651714588e-4
topic 9,maasai,2.3311509909190815e-4
topic 9,intertwine,1.5541006631756565e-4
topic 9,conception,1.554100663176976e-4
topic 9,disaggregate,1.0262706820913846e-4
topic 9,simanjiro,1.5541006631699584e-4
topic 9,optimization,3.108174524256015e-4
topic 9,fraction,1.017924863395798e-4
topic 9,zar,2.331150994754936e-4
topic 9,figs,1.5496397526511453e-4
topic 9,ncp,4.6623019895098724e-4
topic 9,hinchinbrook,1.5541006631699584e-4
topic 9,wef,0.0010878017889388476
topic 9,dumbeong,6.216402652674611e-4
topic 9,spi,2.3311509947538387e-4
topic 9,wes,3.108201323203982e-4
topic 9,wess,1.554100661413354e-4
topic 9,sia,2.3311509947547332e-4
topic 9,miguel,1.5535383999542383e-4
topic 9,acreage,1.5541006631699584e-4
topic 9,avocado,5.439352321094854e-4
topic 9,diego,1.5541006631699584e-4
topic 10,change,0.006508443851235359
topic 10,conclude,6.146222870595436e-4
topic 10,coupled,0.001424787685503875
topic 10,coupling,3.140667674153696e-4
topic 10,cultural,4.7877591633592985e-4
topic 10,current,0.0010309347349473671
topic 10,decline,2.577146059187988e-4
topic 10,demonstrate,0.0016965513230631636
topic 10,discussion,9.017595749178682e-4
topic 10,ecological,0.00865158386269318
topic 10,ecosystem,0.00146296445847234
topic 10,elsevi,6.157611522858487e-4
topic 10,environmental,0.0063208921985482185
topic 10,food,0.0012208980213888083
topic 10,functional,1.4514547930027672e-4
topic 10,global,0.0014311818972364875
topic 10,highlight,2.960094909529173e-4
topic 10,human,0.006389348081105457
topic 10,impact,0.0015094121347161158
topic 10,include,0.001718366390202689
topic 10,income,7.902824107784437e-4
topic 10,issue,7.236522384704559e-4
topic 10,lack,1.1704428658019627e-4
topic 10,light,2.9297927413464973e-4
topic 10,local,0.001921591000489497
topic 10,meadow,1.497828126408027e-4
topic 10,pathway,0.0011946954403971872
topic 10,people,3.667299355490312e-4
topic 10,provide,0.00235658848854413
topic 10,relationship,6.69685700281973e-4
topic 10,reserve,7.218926838974933e-4
topic 10,resilience,4.5682809113654693e-4
topic 10,resource,0.00552045819266774
topic 10,reveal,2.838162137631808e-4
topic 10,scale,0.002064617156849706
topic 10,social,0.008959211987776853
topic 10,source,1.3133622753407897e-4
topic 10,study,0.003645224249359016
topic 10,support,0.0022402085418494954
topic 10,system,0.02532277750844061
topic 10,understand,0.0012929001750654617
topic 10,unique,5.645730536858297e-4
topic 10,wellbeing,2.7798540533775383e-4
topic 10,worldwide,4.960430550284427e-4
topic 10,additional,2.3288602540576743e-4
topic 10,affect,0.0012246179828625272
topic 10,aim,0.0013372283216834943
topic 10,analysis,0.0031546291506311334
topic 10,apply,0.0015628902371074226
topic 10,approach,0.0030208715570639684
topic 10,aspect,1.1169906782968745e-4
topic 10,common,0.0012676001205494819
topic 10,community,8.107338872870054e-4
topic 10,conflict,0.0016976575942657453
topic 10,conservation,6.66852749522756e-4
topic 10,development,0.0015114200482635976
topic 10,difference,4.883760038264556e-4
topic 10,discuss,0.0010596512807771212
topic 10,economic,0.002310799318665025
topic 10,effect,0.0029967022000318634
topic 10,environment,0.001278664027257494
topic 10,examine,0.0013073811046038796
topic 10,explore,0.0018020714189313804
topic 10,finding,9.634573756269291e-4
topic 10,future,0.001508666447674416
topic 10,ground,4.789008655523572e-4
topic 10,implication,7.013608653351358e-4
topic 10,influence,5.243611084211413e-4
topic 10,institution,0.0013684465554049446
topic 10,involve,0.0014767757223418864
topic 10,knowledge,5.655632010271553e-4
topic 10,natural,0.0010453483512425866
topic 10,objective,6.117964231121587e-4
topic 10,perceive,7.860040334233515e-4
topic 10,perception,3.43714020874442e-4
topic 10,policy,0.0022369865414874376
topic 10,positive,5.644882127330867e-4
topic 10,potential,0.0015668401820863067
topic 10,property,3.4728865827821564e-4
topic 10,require,0.0031218865985096302
topic 10,result,0.004402278061079014
topic 10,seasonality,1.0748910693964777e-4
topic 10,sector,1.1442107564871287e-4
topic 10,ses,0.004201546337560632
topic 10,significantly,4.519268648610478e-4
topic 10,socio,0.002078561016834365
topic 10,solve,5.171578229401768e-4
topic 10,stakeholder,3.560857465526813e-4
topic 10,suggest,0.001407935860840328
topic 10,sustainable,0.002259985809488088
topic 10,technology,2.6881195717130737e-4
topic 10,address,9.356874108480618e-4
topic 10,agency,0.0016879821499735503
topic 10,agenda,9.703162146361674e-4
topic 10,benefit,0.0020497326881947
topic 10,broad,5.204335692323018e-4
topic 10,building,6.652608368826275e-4
topic 10,capacity,0.0012807358021225139
topic 10,challenge,0.001028723188156388
topic 10,complexity,5.857512666936672e-4
topic 10,critical,0.00145407850201508
topic 10,datum,0.0013843857029058912
topic 10,decision,0.004546655645812164
topic 10,dependent,0.001074112587136897
topic 10,develop,0.0036751458979720508
topic 10,effort,6.981995087720187e-4
topic 10,governance,0.001047447056626934
topic 10,government,8.639899193159635e-4
topic 10,governmental,3.3353763649711333e-4
topic 10,growth,0.0017206473884254034
topic 10,holistic,2.1964436863687272e-4
topic 10,identify,0.0014312375102768394
topic 10,information,0.0012488540233549375
topic 10,integrate,0.001239543745195032
topic 10,involvement,3.1870678328853373e-4
topic 10,nature,1.8273648709194772e-4
topic 10,organization,2.249841924404673e-4
topic 10,paper,0.003130155160228473
topic 10,realize,1.524841259288171e-4
topic 10,region,2.402928066615115e-4
topic 10,review,0.001380925474976122
topic 10,sharing,5.219995302859809e-4
topic 10,sustainability,0.0016047058892213883
topic 10,term,0.001641219453468728
topic 10,undermine,2.711680870593212e-4
topic 10,understanding,0.0024023488884353295
topic 10,western,4.222045501138798e-4
topic 10,adaptive,0.0012704061806993704
topic 10,avenue,1.8511968293316404e-4
topic 10,base,0.0035953575700761295
topic 10,biophysical,4.8323860623850957e-4
topic 10,circumstance,2.7398144869982124e-4
topic 10,collective,0.002563966934335358
topic 10,compete,2.796324802548318e-4
topic 10,complex,0.0025420009457625117
topic 10,continue,1.0193395150877817e-4
topic 10,control,0.0017590728977526845
topic 10,document,3.3364233996352065e-4
topic 10,drive,0.002402603833900672
topic 10,dynamic,0.006689573367633586
topic 10,emerge,1.8731292122723057e-4
topic 10,emergence,2.5548386140363964e-4
topic 10,engage,1.292371865605828e-4
topic 10,explain,3.7762188726137344e-4
topic 10,feedback,0.0061965607255985945
topic 10,framework,0.002085477466813434
topic 10,highly,7.852747450124155e-4
topic 10,interaction,0.001151511615941917
topic 10,interview,4.392256083471951e-4
topic 10,key,0.001969705889779661
topic 10,learning,0.0021176709695465805
topic 10,legal,1.47341833950484e-4
topic 10,loop,0.0031494261732836924
topic 10,management,0.008000124982794057
topic 10,matrix,2.809658850593466e-4
topic 10,method,7.175187254629768e-4
topic 10,multiple,0.0013357789975854484
topic 10,network,3.550428476786352e-4
topic 10,occurrence,3.443027200850381e-4
topic 10,operate,6.628362491438496e-4
topic 10,participatory,6.371666204733878e-4
topic 10,process,0.002113450284853658
topic 10,qualitative,0.001856206466802076
topic 10,regulatory,5.13611855289337e-4
topic 10,resolve,3.342669766603506e-4
topic 10,subject,8.804068153378355e-4
topic 10,surface,3.665421153653622e-4
topic 10,theoretical,7.727903456105685e-4
topic 10,threaten,1.5506647565859575e-4
topic 10,threshold,0.001393565762641586
topic 10,uncertainty,0.0020399851580722847
topic 10,variable,7.336060238920963e-4
topic 10,water,0.013974240562627834
topic 10,characteristic,0.0010560471163284192
topic 10,consumption,2.069450370855618e-4
topic 10,contingent,1.8470232745757573e-4
topic 10,crop,0.001176997565088278
topic 10,element,1.5643870055785447e-4
topic 10,ethnographic,1.31676394794642e-4
topic 10,extend,1.5146267329414968e-4
topic 10,farmer,0.0038540393563434036
topic 10,function,8.56650354138009e-4
topic 10,infrastructure,0.006580104147528077
topic 10,irrigation,0.014666602191257039
topic 10,land,0.0023440936615079662
topic 10,level,0.0015365912043337822
topic 10,observation,4.517087359090226e-4
topic 10,participant,9.951398543056726e-4
topic 10,period,2.6542055461523307e-4
topic 10,political,0.0014280919083221408
topic 10,practice,6.135378009389176e-4
topic 10,production,0.003291803978678645
topic 10,range,9.688031416760238e-4
topic 10,recent,6.731746186098097e-4
topic 10,reduce,0.0013773194961014886
topic 10,smallholder,1.3047421562367766e-4
topic 10,survey,2.1669050097472306e-4
topic 10,unfold,1.4872153367663293e-4
topic 10,village,3.645272362790944e-4
topic 10,action,0.006332344631954293
topic 10,analyse,1.2926589485717403e-4
topic 10,article,7.759744088254357e-4
topic 10,assess,8.73605821347399e-4
topic 10,body,3.1569217850261353e-4
topic 10,bridge,1.4803246562469677e-4
topic 10,central,8.159963564545014e-4
topic 10,comparative,2.9701640268069255e-4
topic 10,conduct,3.0802522487505295e-4
topic 10,derive,0.0011972284208096487
topic 10,diverse,0.0014044485401802226
topic 10,empirical,8.128343623083858e-4
topic 10,feature,5.672843335318706e-4
topic 10,field,9.566525525237636e-4
topic 10,grow,1.93296505406543e-4
topic 10,increasingly,4.454058731466677e-4
topic 10,interdependent,1.9531952030364495e-4
topic 10,literature,0.0013337971437958095
topic 10,narrative,1.6125906282285927e-4
topic 10,path,2.906784330957245e-4
topic 10,research,0.0018859736368594664
topic 10,science,9.44435885220642e-4
topic 10,situation,9.462271168870362e-4
topic 10,structure,0.0013945599440162975
topic 10,summarize,1.6055751816774753e-4
topic 10,synthesis,2.693982765750136e-4
topic 10,synthesize,1.229123097708874e-4
topic 10,systematic,3.3919245590666283e-4
topic 10,unit,5.092770656563419e-4
topic 10,adapt,4.969438979393796e-4
topic 10,adaptation,5.403038941578165e-4
topic 10,assessment,0.0013417411319658307
topic 10,awareness,1.8918038179129658e-4
topic 10,balance,2.756830541942933e-4
topic 10,collection,5.72428972745479e-4
topic 10,cultivate,2.5145846121479284e-4
topic 10,decrease,3.2203251490021164e-4
topic 10,due,0.0013043379091554237
topic 10,effective,7.17127185248408e-4
topic 10,facilitate,6.823143597344065e-4
topic 10,factor,7.366174836461109e-4
topic 10,focus,0.0015720761057463218
topic 10,guide,4.2215333801440486e-4
topic 10,improve,8.679139604619774e-4
topic 10,loss,2.9562784835112564e-4
topic 10,low,7.017679781869791e-4
topic 10,measure,8.901734956306484e-4
topic 10,outcome,0.0015121626385863872
topic 10,poor,1.1872186722369583e-4
topic 10,pressure,0.0011493653598569958
topic 10,recovery,5.39679069766945e-4
topic 10,reference,3.9712665217134506e-4
topic 10,represent,0.0011472949908982574
topic 10,restoration,0.0010148538206377652
topic 10,scarcity,3.410055382413208e-4
topic 10,semi,2.580643742310097e-4
topic 10,strategy,0.002931738043776956
topic 10,structured,1.4224824111673003e-4
topic 10,systematically,1.1316783892915184e-4
topic 10,achieve,4.066402099993707e-4
topic 10,analyze,0.0013275944049630185
topic 10,arid,3.562011700503424e-4
topic 10,associate,0.0011806743478446396
topic 10,attribute,7.768872566004371e-4
topic 10,city,0.0011464703200807372
topic 10,comprise,4.960187221933591e-4
topic 10,concept,0.0019156479878990752
topic 10,cropping,1.7136528716666714e-4
topic 10,degradation,0.001120582913228607
topic 10,demand,0.0011651055305506946
topic 10,emphasize,2.4376466634862652e-4
topic 10,flood,0.0019051565151940104
topic 10,follow,2.5545814347300823e-4
topic 10,frequency,3.521799399005352e-4
topic 10,frequent,7.630587570741349e-4
topic 10,goal,2.946540336039789e-4
topic 10,grassland,3.4480866798920746e-4
topic 10,increase,0.005099915862068612
topic 10,limited,7.943004487247374e-4
topic 10,map,2.4030403910032448e-4
topic 10,nutrient,2.4517930110970097e-4
topic 10,occur,0.001184956757679234
topic 10,profit,1.0197982608512172e-4
topic 10,regulate,1.1124590212126724e-4
topic 10,sdg,8.490588095663793e-4
topic 10,sdgs,1.0505112444807738e-4
topic 10,specific,4.946742757666959e-4
topic 10,subsequent,1.9889988632503544e-4
topic 10,supply,0.0018222647156271267
topic 10,tool,0.0012801999266281343
topic 10,unexpected,2.628405853093169e-4
topic 10,access,9.582737709120573e-4
topic 10,actor,8.690476734239467e-4
topic 10,america,2.839932544975509e-4
topic 10,basin,0.0025673834230693434
topic 10,century,1.6875339301529213e-4
topic 10,context,0.001723877768565508
topic 10,country,0.001943282736014398
topic 10,create,5.823673590479362e-4
topic 10,cycle,0.0010964994368202698
topic 10,driver,0.001032756524305281
topic 10,efficient,4.0161503232358096e-4
topic 10,encompass,2.631178682771518e-4
topic 10,ensure,4.922652148074944e-4
topic 10,equitable,1.6823135810924283e-4
topic 10,exist,0.0015098404945928323
topic 10,focal,1.6634312354363689e-4
topic 10,formally,1.1530881808201964e-4
topic 10,fundamental,3.974913062135469e-4
topic 10,hydro,2.1079968985019575e-4
topic 10,insight,6.09172272106038e-4
topic 10,international,8.991127180017646e-4
topic 10,investigate,0.001077325559795229
topic 10,mental,4.941282933017358e-4
topic 10,model,0.01980040541118053
topic 10,negotiate,2.641116434225767e-4
topic 10,object,4.1206202972483955e-4
topic 10,perspective,1.4728563069828714e-4
topic 10,pilcomayo,1.9531952030420877e-4
topic 10,priority,1.5670852130010435e-4
topic 10,relate,0.002338003841895351
topic 10,river,0.004125803078505529
topic 10,share,0.002279836482459747
topic 10,socially,2.663087264599543e-4
topic 10,socioeconomic,1.8787246046829038e-4
topic 10,south,0.001906164821298382
topic 10,transboundary,9.833413473740323e-4
topic 10,visual,3.452720870143504e-4
topic 10,complement,1.6179283923402915e-4
topic 10,contribute,0.0013011870680093211
topic 10,dominant,8.863241775460357e-4
topic 10,feasibility,2.3064649448303678e-4
topic 10,frame,1.3670600085806463e-4
topic 10,implement,4.7516484436930015e-4
topic 10,incorporation,2.669184029053538e-4
topic 10,main,1.898964876738833e-4
topic 10,movement,0.001614517042023985
topic 10,plain,7.49410632957413e-4
topic 10,rapidly,2.3252465977366708e-4
topic 10,reason,1.0832291141375982e-4
topic 10,regulation,3.5248958056060924e-4
topic 10,relation,5.505596188226219e-4
topic 10,section,6.60352022520042e-4
topic 10,society,9.253240654262527e-4
topic 10,transition,0.0012934838276900643
topic 10,user,0.0011250238093980897
topic 10,alternative,4.7498286670645046e-4
topic 10,availability,0.0015385239640421586
topic 10,bangladesh,3.296221156727889e-4
topic 10,capita,1.5442042811315585e-4
topic 10,decade,3.424207289486274e-4
topic 10,define,5.470252579506426e-4
topic 10,domestic,3.412904694201845e-4
topic 10,establish,4.315747667097405e-4
topic 10,experience,6.679957012027849e-4
topic 10,farming,0.0013467063527983335
topic 10,feed,4.6637682217223926e-4
topic 10,form,4.420114541714285e-4
topic 10,govern,3.491602893166009e-4
topic 10,likelihood,5.743167556036352e-4
topic 10,maintenance,2.522451055778846e-4
topic 10,population,0.0018396710799319653
topic 10,poverty,2.466033703475761e-4
topic 10,presence,3.862280240449332e-4
topic 10,protection,1.4688007233260595e-4
topic 10,quality,5.319790299217459e-4
topic 10,rice,1.7587760669020237e-4
topic 10,salinity,2.1151072535388144e-4
topic 10,similar,1.919286418468787e-4
topic 10,simulation,6.578845526224226e-4
topic 10,size,6.581333055962341e-4
topic 10,slow,5.109912442004694e-4
topic 10,soil,7.741663269344041e-4
topic 10,stability,1.1068253557114037e-4
topic 10,systemic,4.050197853190078e-4
topic 10,time,0.001364757463835169
topic 10,wealth,1.4738905472861484e-4
topic 10,widespread,2.2423352606779401e-4
topic 10,agent,0.003475831154071022
topic 10,agricultural,0.0020888685942406847
topic 10,behaviour,6.146071174113434e-4
topic 10,canal,0.0016816461224481124
topic 10,capture,5.242099088559963e-4
topic 10,climate,0.0013098323549338774
topic 10,competition,5.029421353734436e-4
topic 10,consequence,9.775406676952427e-4
topic 10,construction,5.989934513480259e-4
topic 10,dam,4.0272488198367227e-4
topic 10,deepen,1.676251765486774e-4
topic 10,demographic,1.4821834342125498e-4
topic 10,district,1.691202741296088e-4
topic 10,energy,2.1017399001349444e-4
topic 10,explicitly,4.0268205998551007e-4
topic 10,hierarchical,1.2990943849275433e-4
topic 10,hydrological,4.808373250169824e-4
topic 10,innovation,0.001337962251146398
topic 10,intensive,3.5833689627435395e-4
topic 10,interdisciplinary,2.518073009154346e-4
topic 10,investment,0.002823350184721437
topic 10,lead,0.001672525599266902
topic 10,mitigate,5.573444268320403e-4
topic 10,preference,1.4689965648208728e-4
topic 10,propose,0.0013557476068878508
topic 10,rural,3.4341042184211093e-4
topic 10,trivial,1.9531952027098206e-4
topic 10,ultimately,3.2796091598143726e-4
topic 10,unsustainable,3.0005601570423917e-4
topic 10,update,2.1732417271763354e-4
topic 10,activity,7.588121644021864e-4
topic 10,component,9.336107474967688e-4
topic 10,composition,2.043108455237913e-4
topic 10,conceptual,5.673226621606473e-4
topic 10,concern,9.54423915085146e-4
topic 10,connection,2.2293973190182898e-4
topic 10,describe,0.0015023824456250623
topic 10,essential,8.218345533382642e-4
topic 10,expect,2.70129405138877e-4
topic 10,generalized,6.187135438718957e-4
topic 10,generate,0.0011900500709078577
topic 10,innovative,1.1803127990906363e-4
topic 10,institutional,0.003321965772825172
topic 10,linear,2.2020396324134908e-4
topic 10,manage,0.001098847426272871
topic 10,parameter,4.3644671590589354e-4
topic 10,recommendation,4.5039704936554714e-4
topic 10,record,1.274255907018724e-4
topic 10,regard,6.680077789169535e-4
topic 10,richness,2.4072637484179345e-4
topic 10,southern,1.334387300494786e-4
topic 10,specie,0.0010858513543673483
topic 10,stage,1.5935692881438953e-4
topic 10,stress,2.021048093743337e-4
topic 10,absence,1.8590857523362629e-4
topic 10,condition,0.002385021272919146
topic 10,consecutive,1.9531952030531866e-4
topic 10,contribution,4.2187647214789783e-4
topic 10,day,2.57535588327957e-4
topic 10,degree,6.267517587412473e-4
topic 10,event,1.581003823507928e-4
topic 10,extent,2.5045021176572143e-4
topic 10,external,5.427578036538503e-4
topic 10,mixed,3.885527416372529e-4
topic 10,prevail,1.9325850828928024e-4
topic 10,program,0.0011607710784927168
topic 10,red,8.565208873854479e-4
topic 10,relative,4.671057988061574e-4
topic 10,relevant,3.024807313609824e-4
topic 10,season,0.0010328942360716268
topic 10,set,0.001987367714552675
topic 10,short,7.479360011701822e-4
topic 10,successful,6.512282803238036e-4
topic 10,yield,0.0010364569142393906
topic 10,direct,0.0011481111862668826
topic 10,dryland,4.945899840318231e-4
topic 10,implementation,7.948213385396013e-4
topic 10,improvement,1.4241244486483601e-4
topic 10,locate,3.1138939875179127e-4
topic 10,major,8.577309130799475e-4
topic 10,obstacle,1.6011185239160665e-4
topic 10,obvious,3.207554656226651e-4
topic 10,offer,9.845835590068972e-4
topic 10,past,8.86337992556806e-4
topic 10,pose,5.130933654749467e-4
topic 10,promote,0.001409435196363485
topic 10,report,3.35888702589503e-4
topic 10,risk,0.001302170967374244
topic 10,space,3.187328035889154e-4
topic 10,tend,2.458857650727353e-4
topic 10,transformation,6.882833186321865e-4
topic 10,variability,0.0013587453158093016
topic 10,capability,2.3293681751486702e-4
topic 10,delta,1.7299927467831264e-4
topic 10,detailed,1.7120194971127664e-4
topic 10,dramatically,2.7047175871923825e-4
topic 10,enable,0.002023451983213906
topic 10,estuary,4.180738065565909e-4
topic 10,evolve,4.614832477072211e-4
topic 10,hinder,1.5885087155246508e-4
topic 10,history,1.711080819694015e-4
topic 10,illustrate,5.413440217591715e-4
topic 10,intensification,6.693305540566118e-4
topic 10,mitigation,4.0287430160081535e-4
topic 10,overcome,7.439114447697593e-4
topic 10,quantitative,0.0011354854988341687
topic 10,strengthen,4.4311350417192765e-4
topic 10,threat,4.2889502913668806e-4
topic 10,typically,3.4967311739540535e-4
topic 10,urbanization,2.3733895659095746e-4
topic 10,vulnerable,5.76447723496055e-4
topic 10,world,6.319142577673429e-4
topic 10,compare,0.0013621334239663537
topic 10,concentration,1.375914762441603e-4
topic 10,cost,0.0010372616208947296
topic 10,depict,5.150982894612698e-4
topic 10,enormous,1.924857733511471e-4
topic 10,expand,5.688662751058984e-4
topic 10,gap,6.205641846667214e-4
topic 10,hand,1.1280895791150495e-4
topic 10,inequality,7.209387840189288e-4
topic 10,initial,2.777840382135649e-4
topic 10,maker,4.5401209798714493e-4
topic 10,modeling,0.0034192117747249406
topic 10,negative,0.0010581539151659255
topic 10,operation,2.8272059440881473e-4
topic 10,pay,1.586072295334181e-4
